0.690000 120043944.000000 26132.410156 24233204.000000 
0.700000 119860288.000000 118417.742188 24548476.000000 
0.710000 119716240.000000 60497.320312 24891128.000000 
0.720000 119442048.000000 19289.873047 25144406.000000 
0.730000 119229016.000000 111361.023438 25438260.000000 
0.740000 119089080.000000 84204.101562 25784378.000000 
0.750000 118831320.000000 14433.710938 26046190.000000 
0.760000 118578904.000000 90091.492188 26309822.000000 
0.770000 118431080.000000 112626.359375 26650774.000000 
0.780000 118210192.000000 26407.001953 26937426.000000 
0.790000 117925560.000000 52858.085938 27173624.000000 
0.800000 117738888.000000 125866.039062 27484912.000000 
0.810000 117562344.000000 68050.929688 27804872.000000 
0.820000 117283576.000000 21536.220703 28042720.000000 
0.830000 117029888.000000 96325.312500 28298966.000000 
0.840000 116860736.000000 119627.640625 28624510.000000 
0.850000 116639928.000000 41747.265625 28907548.000000 
0.860000 116348360.000000 36894.765625 29129056.000000 
0.870000 116114744.000000 114683.187500 29399030.000000 
0.880000 115936376.000000 111686.953125 29717344.000000 
0.890000 115695200.000000 37537.406250 29980658.000000 
0.900000 115401976.000000 41991.171875 30195388.000000 
0.910000 115163016.000000 114864.695312 30457868.000000 
0.920000 114973464.000000 118651.164062 30766100.000000 
0.930000 114736992.000000 50028.855469 31030862.000000 
0.940000 114444648.000000 32897.734375 31240966.000000 
0.950000 114180040.000000 94988.453125 31475726.000000 
0.960000 113972152.000000 131863.437500 31765532.000000 
0.970000 113755624.000000 87181.343750 32047646.000000 
0.980000 113482656.000000 33556.585938 32272286.000000 
0.990000 113189960.000000 50469.015625 32475006.000000 
1.000000 112936680.000000 111010.804688 32716708.000000 
1.010000 112720816.000000 131806.734375 32997522.000000 
1.020000 112491256.000000 89067.687500 33263986.000000 
1.030000 112218104.000000 39707.105469 33482792.000000 
1.040000 111924512.000000 42233.597656 33677556.000000 
1.050000 111652376.000000 90686.429688 33894100.000000 
1.060000 111414136.000000 131123.515625 34147824.000000 
1.070000 111185976.000000 124358.718750 34412840.000000 
1.080000 110936960.000000 80957.617188 34653628.000000 
1.090000 110658304.000000 42524.890625 34858964.000000 
1.100000 110366496.000000 40515.488281 35047008.000000 
1.110000 110084680.000000 73251.656250 35245264.000000 
1.120000 109824368.000000 114046.234375 35468112.000000 
1.130000 109579768.000000 135247.000000 35709472.000000 
1.140000 109335752.000000 126372.992188 35951412.000000 
1.150000 109079616.000000 96221.398438 36177692.000000 
1.160000 108807392.000000 63057.859375 36382276.000000 
1.170000 108523232.000000 42758.222656 36569776.000000 
1.180000 108235184.000000 42022.183594 36750536.000000 
1.190000 107950824.000000 58164.847656 36934248.000000 
1.200000 107673888.000000 83064.078125 37126500.000000 
1.210000 107404600.000000 107887.421875 37327916.000000 
1.220000 107140752.000000 126319.781250 37535668.000000 
1.230000 106879136.000000 135646.343750 37745532.000000 
1.240000 106616864.000000 136221.312500 37953572.000000 
1.250000 106352160.000000 130216.593750 38157060.000000 
1.260000 106084008.000000 120386.203125 38354852.000000 
1.270000 105812840.000000 109214.484375 38546808.000000 
1.280000 105539168.000000 98509.859375 38733476.000000 
1.290000 105263696.000000 89349.664062 38915924.000000 
1.300000 104987056.000000 82218.570312 39095092.000000 
1.310000 104709816.000000 77215.953125 39271740.000000 
1.320000 104432344.000000 74253.546875 39446468.000000 
1.330000 104154816.000000 73206.726562 39619676.000000 
1.340000 103877616.000000 74007.742188 39791484.000000 
1.350000 103600816.000000 76683.554688 39961852.000000 
1.360000 103324008.000000 81342.382812 40130532.000000 
1.370000 103046896.000000 88098.578125 40296940.000000 
1.380000 102769040.000000 96931.093750 40460320.000000 
1.390000 102489832.000000 107479.414062 40619676.000000 
1.400000 102208792.000000 118797.664062 40773920.000000 
1.410000 101925376.000000 129146.242188 40922196.000000 
1.420000 101639800.000000 135965.250000 41064272.000000 
1.430000 101352816.000000 136241.968750 41201280.000000 
1.440000 101066296.000000 127467.312500 41336204.000000 
1.450000 100782504.000000 109178.296875 41473796.000000 
1.460000 100504280.000000 84625.226562 41619460.000000 
1.470000 100233160.000000 61488.515625 41776640.000000 
1.480000 99968064.000000 50186.039062 41943628.000000 
1.490000 99704248.000000 58931.093750 42111480.000000 
1.500000 99434536.000000 86917.984375 42266160.000000 
1.510000 99153608.000000 120216.859375 42396228.000000 
1.520000 98862880.000000 136469.609375 42503156.000000 
1.530000 98571832.000000 120384.015625 42606116.000000 
1.540000 98293088.000000 81129.695312 42731616.000000 
1.550000 98030872.000000 52781.136719 42889532.000000 
1.560000 97773352.000000 66079.781250 43055604.000000 
1.570000 97501480.000000 110881.015625 43188412.000000 
1.580000 97210904.000000 135870.015625 43276868.000000 
1.590000 96921640.000000 106138.476562 43364512.000000 
1.600000 96655776.000000 59031.417969 43501628.000000 
1.610000 96403856.000000 64987.191406 43668100.000000 
1.620000 96133184.000000 118364.742188 43789300.000000 
1.630000 95840696.000000 129861.156250 43855360.000000 
1.640000 95563736.000000 75664.343750 43954372.000000 
1.650000 95314632.000000 57979.390625 44117444.000000 
1.660000 95050912.000000 115105.789062 44242812.000000 
1.670000 94759384.000000 126294.296875 44296084.000000 
1.680000 94490320.000000 64301.605469 44400780.000000 
1.690000 94245416.000000 75004.476562 44563996.000000 
1.700000 93968656.000000 133484.312500 44642168.000000 
1.710000 93685504.000000 88442.828125 44699308.000000 
1.720000 93441520.000000 60475.707031 44855984.000000 
1.730000 93176992.000000 128160.539062 44953920.000000 
1.740000 92892904.000000 94767.562500 44994264.000000 
1.750000 92650912.000000 61191.175781 45146672.000000 
1.760000 92386344.000000 131095.484375 45232460.000000 
1.770000 92109208.000000 80178.914062 45277340.000000 
1.780000 91873008.000000 77773.898438 45435468.000000 
1.790000 91597800.000000 129873.757812 45476412.000000 
1.800000 91341456.000000 56877.281250 45567704.000000 
1.810000 91097488.000000 118231.218750 45691716.000000 
1.820000 90820672.000000 89178.132812 45710940.000000 
1.830000 90588752.000000 80348.406250 45863588.000000 
1.840000 90316216.000000 121067.460938 45884828.000000 
1.850000 90076624.000000 59114.824219 46004380.000000 
1.860000 89819712.000000 131475.468750 46063516.000000 
1.870000 89569648.000000 56347.292969 46139548.000000 
1.880000 89325384.000000 129706.765625 46229460.000000 
1.890000 89070928.000000 59288.343750 46278112.000000 
1.900000 88833728.000000 127229.328125 46380060.000000 
1.910000 88580080.000000 59829.871094 46419868.000000 
1.920000 88344688.000000 128376.953125 46516408.000000 
1.930000 88097336.000000 57272.796875 46564724.000000 
1.940000 87858736.000000 130280.398438 46637948.000000 
1.950000 87622520.000000 58167.281250 46713428.000000 
1.960000 87376616.000000 122848.742188 46746152.000000 
1.970000 87153976.000000 74832.460938 46859856.000000 
1.980000 86902080.000000 95169.750000 46855280.000000 
1.990000 86685920.000000 110060.093750 46981220.000000 
2.000000 86442192.000000 60980.359375 46992596.000000 
2.010000 86214224.000000 128317.406250 47059148.000000 
2.020000 85994120.000000 71602.882812 47149960.000000 
2.030000 85752016.000000 86848.546875 47142316.000000 
2.040000 85538720.000000 123551.257812 47247668.000000 
2.050000 85314152.000000 60109.562500 47296172.000000 
2.060000 85081128.000000 98220.046875 47299424.000000 
2.070000 84873384.000000 120542.007812 47404468.000000 
2.080000 84653840.000000 61306.394531 47448096.000000 
2.090000 84426128.000000 88436.648438 47445752.000000 
2.100000 84219864.000000 126757.062500 47532604.000000 
2.110000 84011936.000000 78127.085938 47602832.000000 
2.120000 83790000.000000 63244.871094 47597060.000000 
2.130000 83578752.000000 114108.546875 47632644.000000 
2.140000 83380752.000000 118078.031250 47723368.000000 
2.150000 83175680.000000 70173.773438 47768168.000000 
2.160000 82962984.000000 63350.632812 47763316.000000 
2.170000 82759000.000000 105927.632812 47790396.000000 
2.180000 82566144.000000 125319.648438 47865476.000000 
2.190000 82373120.000000 95288.617188 47929436.000000 
2.200000 82173720.000000 61344.472656 47947240.000000 
2.210000 81973080.000000 65159.382812 47946428.000000 
2.220000 81779088.000000 97630.750000 47968744.000000 
2.230000 81592960.000000 122756.343750 48022464.000000 
2.240000 81410464.000000 119609.625000 48084864.000000 
2.250000 81227528.000000 95193.734375 48131200.000000 
2.260000 81042656.000000 69673.304688 48154092.000000 
2.270000 80857664.000000 58087.351562 48162472.000000 
2.280000 80675040.000000 63266.511719 48169692.000000 
2.290000 80496112.000000 79173.117188 48185096.000000 
2.300000 80321504.000000 97480.890625 48210848.000000 
2.310000 80150240.000000 112143.890625 48244392.000000 
2.320000 79981832.000000 120707.851562 48281316.000000 
2.330000 79815656.000000 123516.750000 48318020.000000 
2.340000 79651384.000000 122289.015625 48352300.000000 
2.350000 79489288.000000 118982.265625 48383236.000000 
2.360000 79329208.000000 115191.406250 48410960.000000 
2.370000 79170936.000000 111990.000000 48435968.000000 
2.380000 79014952.000000 109986.335938 48458664.000000 
2.390000 78860960.000000 109455.210938 48479540.000000 
2.400000 78709552.000000 110429.953125 48498676.000000 
2.410000 78560528.000000 112734.156250 48515868.000000 
2.420000 78413464.000000 115950.664062 48530780.000000 
2.430000 78268672.000000 119329.609375 48542912.000000 
2.440000 78126152.000000 121717.632812 48552180.000000 
2.450000 77986168.000000 121594.062500 48558772.000000 
2.460000 77848512.000000 117345.437500 48563864.000000 
2.470000 77713416.000000 107869.296875 48569720.000000 
2.480000 77581552.000000 93485.179688 48579672.000000 
2.490000 77453240.000000 76834.960938 48597076.000000 
2.500000 77328688.000000 63070.609375 48623292.000000 
2.510000 77207224.000000 58521.359375 48656048.000000 
2.520000 77088176.000000 67481.507812 48688308.000000 
2.530000 76971200.000000 88180.578125 48710076.000000 
2.540000 76854720.000000 110816.851562 48714112.000000 
2.550000 76739472.000000 121061.289062 48702716.000000 
2.560000 76626720.000000 109631.101562 48689848.000000 
2.570000 76518848.000000 82400.281250 48694376.000000 
2.580000 76416176.000000 60609.750000 48723848.000000 
2.590000 76316696.000000 65059.558594 48763512.000000 
2.600000 76218616.000000 94081.718750 48784660.000000 
2.610000 76120216.000000 118994.078125 48773160.000000 
2.620000 76023512.000000 110957.460938 48749584.000000 
2.630000 75931816.000000 77026.671875 48752168.000000 
2.640000 75846440.000000 58894.652344 48790300.000000 
2.650000 75763784.000000 82202.359375 48825472.000000 
2.660000 75679664.000000 116315.375000 48818244.000000 
2.670000 75596856.000000 110945.257812 48787756.000000 
2.680000 75519888.000000 72408.007812 48791096.000000 
2.690000 75448840.000000 61725.734375 48835112.000000 
2.700000 75379224.000000 98119.156250 48857920.000000 
2.710000 75308064.000000 119872.992188 48829192.000000 
2.720000 75240744.000000 87191.375000 48809192.000000 
2.730000 75180584.000000 59240.996094 48845332.000000 
2.740000 75123296.000000 89804.554688 48879576.000000 
2.750000 75064328.000000 120266.726562 48853608.000000 
2.760000 75007912.000000 89145.648438 48827452.000000 
2.770000 74959840.000000 59523.285156 48863812.000000 
2.780000 74914000.000000 94076.765625 48895364.000000 
2.790000 74865920.000000 119529.851562 48861892.000000 
2.800000 74822520.000000 79951.335938 48843324.000000 
2.810000 74786432.000000 62914.136719 48888340.000000 
2.820000 74751016.000000 107419.343750 48902252.000000 
2.830000 74714576.000000 111899.625000 48858956.000000 
2.840000 74684536.000000 65657.007812 48864472.000000 
2.850000 74660584.000000 77386.023438 48911496.000000 
2.860000 74634784.000000 119704.289062 48893116.000000 
2.870000 74610728.000000 91270.632812 48857352.000000 
2.880000 74594936.000000 60748.628906 48894532.000000 
2.890000 74581032.000000 102735.070312 48917520.000000 
2.900000 74565296.000000 114679.328125 48872584.000000 
2.910000 74555864.000000 67245.703125 48872408.000000 
2.920000 74552664.000000 77831.703125 48919132.000000 
2.930000 74547616.000000 120470.601562 48898040.000000 
2.940000 74544616.000000 89534.125000 48862044.000000 
2.950000 74549968.000000 62085.339844 48900668.000000 
2.960000 74556600.000000 106490.820312 48917628.000000 
2.970000 74561648.000000 112880.648438 48870080.000000 
2.980000 74573648.000000 65779.132812 48874180.000000 
2.990000 74591152.000000 81520.382812 48917752.000000 
3.000000 74606672.000000 121613.554688 48891472.000000 
3.010000 74624608.000000 88656.734375 48856564.000000 
3.020000 74650840.000000 62914.460938 48893892.000000 
3.030000 74678248.000000 106301.695312 48909516.000000 
3.040000 74704368.000000 115723.875000 48861908.000000 
3.050000 74736536.000000 69629.015625 48858204.000000 
3.060000 74774952.000000 75664.273438 48901008.000000 
3.070000 74812424.000000 119804.671875 48886000.000000 
3.080000 74850176.000000 102530.078125 48841204.000000 
3.090000 74895896.000000 63214.464844 48859396.000000 
3.100000 74945880.000000 88037.117188 48892924.000000 
3.110000 74993344.000000 123319.039062 48862444.000000 
3.120000 75043800.000000 95530.664062 48824832.000000 
3.130000 75101824.000000 62975.777344 48848668.000000 
3.140000 75162912.000000 90873.234375 48876480.000000 
3.150000 75222360.000000 123995.945312 48845256.000000 
3.160000 75284032.000000 100193.718750 48806176.000000 
3.170000 75353112.000000 64935.921875 48821200.000000 
3.180000 75426184.000000 81138.992188 48852224.000000 
3.190000 75498632.000000 119638.664062 48835964.000000 
3.200000 75571216.000000 116790.531250 48790872.000000 
3.210000 75649240.000000 79175.835938 48778984.000000 
3.220000 75734256.000000 65367.082031 48806376.000000 
3.230000 75820552.000000 94217.867188 48821412.000000 
3.240000 75906000.000000 124210.320312 48794120.000000 
3.250000 75993096.000000 116767.914062 48752208.000000 
3.260000 76085312.000000 83745.351562 48737772.000000 
3.270000 76183456.000000 65158.812500 48755472.000000 
3.280000 76284200.000000 80048.343750 48774080.000000 
3.290000 76385688.000000 110859.718750 48765456.000000 
3.300000 76487184.000000 127785.226562 48731128.000000 
3.310000 76590912.000000 117998.062500 48694236.000000 
3.320000 76699584.000000 92279.320312 48675532.000000 
3.330000 76813104.000000 70994.710938 48678268.000000 
3.340000 76930320.000000 67363.882812 48690480.000000 
3.350000 77049448.000000 81080.937500 48696864.000000 
3.360000 77169928.000000 102585.523438 48688664.000000 
3.370000 77291816.000000 121052.437500 48666248.000000 
3.380000 77414968.000000 129990.203125 48635752.000000 
3.390000 77540808.000000 128485.039062 48604244.000000 
3.400000 77669856.000000 119443.468750 48576596.000000 
3.410000 77802112.000000 107033.921875 48554876.000000 
3.420000 77937624.000000 94786.609375 48538316.000000 
3.430000 78075808.000000 84790.359375 48525172.000000 
3.440000 78217104.000000 77754.390625 48513448.000000 
3.450000 78361120.000000 73450.726562 48501340.000000 
3.460000 78507280.000000 71206.765625 48487824.000000 
3.470000 78655840.000000 70282.828125 48472340.000000 
3.480000 78806304.000000 70094.125000 48454444.000000 
3.490000 78959368.000000 70322.468750 48434156.000000 
3.500000 79114616.000000 70960.484375 48411328.000000 
3.510000 79271768.000000 72327.609375 48386024.000000 
3.520000 79431144.000000 75052.062500 48358432.000000 
3.530000 79592432.000000 79979.898438 48329236.000000 
3.540000 79756400.000000 87943.812500 48299460.000000 
3.550000 79923080.000000 99314.382812 48271096.000000 
3.560000 80092448.000000 113327.117188 48246464.000000 
3.570000 80265216.000000 127414.062500 48227884.000000 
3.580000 80441160.000000 137046.890625 48215912.000000 
3.590000 80620480.000000 136894.906250 48207620.000000 
3.600000 80801696.000000 123792.695312 48195956.000000 
3.610000 80983256.000000 100775.546875 48171272.000000 
3.620000 81163976.000000 79200.625000 48127300.000000 
3.630000 81344184.000000 74582.867188 48069060.000000 
3.640000 81527056.000000 94632.187500 48014704.000000 
3.650000 81716584.000000 126886.578125 47985108.000000 
3.660000 81912928.000000 141918.921875 47981476.000000 
3.670000 82111648.000000 120699.984375 47975012.000000 
3.680000 82305688.000000 84102.335938 47930796.000000 
3.690000 82495648.000000 79553.382812 47855080.000000 
3.700000 82691776.000000 118349.281250 47801020.000000 
3.710000 82899536.000000 144515.625000 47797052.000000 
3.720000 83108848.000000 112645.781250 47788816.000000 
3.730000 83308184.000000 76813.195312 47718056.000000 
3.740000 83507680.000000 108099.007812 47638840.000000 
3.750000 83723328.000000 146716.359375 47629052.000000 
3.760000 83941592.000000 108172.773438 47619616.000000 
3.770000 84144736.000000 79857.835938 47529580.000000 
3.780000 84355232.000000 133454.406250 47466624.000000 
3.790000 84583744.000000 134086.187500 47475484.000000 
3.800000 84796952.000000 79712.382812 47406068.000000 
3.810000 85007424.000000 124239.632812 47316308.000000 
3.820000 85242248.000000 139501.265625 47324056.000000 
3.830000 85460720.000000 80419.187500 47251928.000000 
3.840000 85677416.000000 134279.265625 47163892.000000 
3.850000 85919200.000000 127055.367188 47172852.000000 
3.860000 86135144.000000 85800.429688 47066748.000000 
3.870000 86367312.000000 153103.765625 47020864.000000 
3.880000 86606696.000000 93143.718750 46994448.000000 
3.890000 86824056.000000 125771.531250 46875244.000000 
3.900000 87075840.000000 129838.273438 46882796.000000 
3.910000 87295904.000000 95252.000000 46760852.000000 
3.920000 87544288.000000 152765.375000 46740172.000000 
3.930000 87776784.000000 84429.679688 46653160.000000 
3.940000 88017896.000000 158069.234375 46591276.000000 
3.950000 88262368.000000 85656.203125 46534164.000000 
3.960000 88499304.000000 157395.171875 46445660.000000 
3.970000 88750880.000000 88104.617188 46400348.000000 
3.980000 88988888.000000 158523.125000 46303380.000000 
3.990000 89242200.000000 87638.351562 46252056.000000 
4.000000 89486336.000000 161942.218750 46164352.000000 
4.010000 89736104.000000 87419.484375 46088512.000000 
4.020000 89992096.000000 160758.078125 46028680.000000 
4.030000 90232264.000000 97773.789062 45911860.000000 
4.040000 90503440.000000 142843.625000 45888772.000000 
4.050000 90735408.000000 128653.968750 45737392.000000 
4.060000 91012688.000000 107271.242188 45721324.000000 
4.070000 91253832.000000 163931.312500 45590892.000000 
4.080000 91513264.000000 91497.890625 45510020.000000 
4.090000 91785080.000000 151919.140625 45461084.000000 
4.100000 92021600.000000 136958.906250 45304800.000000 
4.110000 92301616.000000 97732.414062 45269440.000000 
4.120000 92560424.000000 168594.734375 45169364.000000 
4.130000 92805568.000000 121669.914062 45026656.000000 
4.140000 93091808.000000 105743.976562 44993384.000000 
4.150000 93349264.000000 171801.593750 44878120.000000 
4.160000 93596944.000000 127359.562500 44732144.000000 
4.170000 93884224.000000 100378.921875 44686960.000000 
4.180000 94152952.000000 165602.062500 44589516.000000 
4.190000 94397656.000000 154011.515625 44426740.000000 
4.200000 94675128.000000 97619.820312 44344072.000000 
4.210000 94963016.000000 132153.921875 44283340.000000 
4.220000 95218072.000000 178692.156250 44138052.000000 
4.230000 95471816.000000 139515.328125 43987064.000000 
4.240000 95757408.000000 98345.265625 43909524.000000 
4.250000 96045376.000000 134258.515625 43833992.000000 
4.260000 96305840.000000 180391.453125 43690384.000000 
4.270000 96558968.000000 160657.156250 43527472.000000 
4.280000 96835488.000000 111234.953125 43415092.000000 
4.290000 97128840.000000 106671.632812 43337564.000000 
4.300000 97411104.000000 150348.312500 43232088.000000 
4.310000 97672704.000000 184981.421875 43078132.000000 
4.320000 97929720.000000 172872.515625 42912084.000000 
4.330000 98201384.000000 132082.437500 42774844.000000 
4.340000 98489808.000000 105159.773438 42670120.000000 
4.350000 98782184.000000 114321.226562 42570668.000000 
4.360000 99065280.000000 148513.515625 42449280.000000 
4.370000 99335544.000000 181070.203125 42298900.000000 
4.380000 99598472.000000 192427.593750 42131680.000000 
4.390000 99862728.000000 179959.484375 41965384.000000 
4.400000 100134336.000000 153977.515625 41811796.000000 
4.410000 100414616.000000 128200.960938 41672752.000000 
4.420000 100700960.000000 112343.101562 41542848.000000 
4.430000 100989272.000000 109617.343750 41414376.000000 
4.440000 101276608.000000 118045.953125 41281076.000000 
4.450000 101560904.000000 133190.578125 41139696.000000 
4.460000 101841712.000000 150519.765625 40989676.000000 
4.470000 102119504.000000 166715.250000 40832204.000000 
4.480000 102395280.000000 180000.687500 40669176.000000 
4.490000 102669744.000000 189884.484375 40502380.000000 
4.500000 102943792.000000 196689.546875 40333272.000000 
4.510000 103218088.000000 201115.609375 40162864.000000 
4.520000 103492856.000000 203923.375000 39991676.000000 
4.530000 103768352.000000 205747.593750 39820020.000000 
4.540000 104044760.000000 207006.281250 39647944.000000 
4.550000 104322144.000000 207866.203125 39475544.000000 
4.560000 104600416.000000 208233.687500 39302780.000000 
4.570000 104879320.000000 207765.484375 39129524.000000 
4.580000 105158720.000000 205897.734375 38955460.000000 
4.590000 105438480.000000 201917.578125 38780264.000000 
4.600000 105718072.000000 195104.062500 38603124.000000 
4.610000 105996696.000000 184968.687500 38422764.000000 
4.620000 106273376.000000 171595.484375 38237804.000000 
4.630000 106546560.000000 156033.015625 38046544.000000 
4.640000 106815248.000000 140597.781250 37847680.000000 
4.650000 107079048.000000 128861.304688 37640756.000000 
4.660000 107338736.000000 125050.468750 37427144.000000 
4.670000 107596840.000000 132680.703125 37210468.000000 
4.680000 107857352.000000 152575.203125 36996180.000000 
4.690000 108124504.000000 180981.625000 36790160.000000 
4.700000 108401432.000000 209055.171875 36595908.000000 
4.710000 108687336.000000 225083.640625 36411672.000000 
4.720000 108975992.000000 219798.750000 36229040.000000 
4.730000 109257368.000000 192971.968750 36035204.000000 
4.740000 109522408.000000 157131.859375 35819388.000000 
4.750000 109769720.000000 133760.171875 35580900.000000 
4.760000 110009616.000000 140822.031250 35332984.000000 
4.770000 110259576.000000 177690.593750 35097048.000000 
4.780000 110532584.000000 219910.296875 34887588.000000 
4.790000 110823376.000000 233733.281250 34697608.000000 
4.800000 111109032.000000 204888.531250 34499552.000000 
4.810000 111366184.000000 157414.843750 34267328.000000 
4.820000 111595464.000000 138058.609375 34002972.000000 
4.830000 111826448.000000 170786.937500 33740608.000000 
4.840000 112090336.000000 224445.750000 33514422.000000 
4.850000 112382904.000000 238815.875000 33317744.000000 
4.860000 112661728.000000 194647.890625 33104202.000000 
4.870000 112895320.000000 146193.843750 32841402.000000 
4.880000 113107704.000000 159854.765625 32556938.000000 
4.890000 113354976.000000 221733.593750 32308602.000000 
4.900000 113646160.000000 245482.453125 32103592.000000 
4.910000 113921840.000000 194474.218750 31880766.000000 
4.920000 114138624.000000 147023.390625 31598894.000000 
4.930000 114343896.000000 182705.734375 31306338.000000 
4.940000 114606976.000000 246787.265625 31069444.000000 
4.950000 114899256.000000 230186.625000 30858330.000000 
4.960000 115133688.000000 161478.390625 30591212.000000 
4.970000 115321504.000000 168427.625000 30281410.000000 
4.980000 115562336.000000 242686.515625 30020272.000000 
4.990000 115855496.000000 242422.953125 29804462.000000 
5.000000 116090408.000000 167927.625000 29535208.000000 
5.010000 116266928.000000 173730.437500 29215374.000000 
5.020000 116506800.000000 252275.093750 28950500.000000 
5.030000 116797000.000000 236802.750000 28726734.000000 
5.040000 117007064.000000 161835.843750 28434340.000000 
5.050000 117178288.000000 199232.156250 28110726.000000 
5.060000 117441536.000000 267212.406250 27861810.000000 
5.070000 117710968.000000 207640.031250 27615536.000000 
5.080000 117876624.000000 164912.875000 27287006.000000 
5.090000 118076440.000000 247615.515625 26985942.000000 
5.100000 118363840.000000 252993.859375 26750706.000000 
5.110000 118564680.000000 168972.437500 26448498.000000 
5.120000 118718264.000000 215589.140625 26112180.000000 
5.130000 118986272.000000 274584.343750 25859198.000000 
5.140000 119222880.000000 190921.578125 25581446.000000 
5.150000 119357184.000000 193905.062500 25231698.000000 
5.160000 119594000.000000 279476.218750 24954150.000000 
5.170000 119851008.000000 212007.421875 24688026.000000 
5.180000 119979392.000000 184984.781250 24335140.000000 
5.190000 120191616.000000 279819.562500 24038824.000000 
5.200000 120454752.000000 224774.015625 23773770.000000 
5.210000 120577784.000000 184532.734375 23418430.000000 
5.220000 120777232.000000 282588.312500 23112486.000000 
5.230000 121037632.000000 227862.359375 22842112.000000 
5.240000 121149784.000000 189973.671875 22481270.000000 
5.250000 121350432.000000 289134.656250 22174638.000000 
5.260000 121598208.000000 221577.546875 21893368.000000 
5.270000 121695192.000000 202507.171875 21525200.000000 
5.280000 121911480.000000 296068.843750 21225452.000000 
5.290000 122132040.000000 207794.156250 20926026.000000 
5.300000 122218264.000000 225536.671875 20553774.000000 
5.310000 122458856.000000 295605.156250 20264414.000000 
5.320000 122632560.000000 193041.765625 19937920.000000 
5.330000 122727504.000000 259749.515625 19572294.000000 
5.340000 122985296.000000 278275.625000 19288038.000000 
5.350000 123096376.000000 191039.671875 18929924.000000 
5.360000 123233864.000000 295529.062500 18586072.000000 
5.370000 123474168.000000 242048.578125 18289272.000000 
